".id"	"sector"	"title"	"issue"	"paid"	"date"	"views"	"location"	"report"
"857"	"http://www.ipaidabribe.com/reports/paid?page=860"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"40 views"	"Bangalore
                      , Karnataka"	"78213"
"858"	"http://www.ipaidabribe.com/reports/paid?page=860"	"Stamps and Registration"	"
                      I Paid Rs. 6500 to Stamps and Registration in Bangalore.
                    "	"Registration of Flat or Apartment"	"Paid INR 6,500
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78212"
"859"	"http://www.ipaidabribe.com/reports/paid?page=860"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 12347 to Customs, Excise and Service Tax in Adoni.
                    "	"Customs Check and Clearance"	"Paid INR 12,347
                        "	"October 12, 2015"	"59 views"	"Adoni
                      , Andhra Pradesh"	"78211"
"860"	"http://www.ipaidabribe.com/reports/paid?page=860"	"Transport"	"
                      I Paid Rs. 2000 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 2,000
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78210"
"861"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78209"
"862"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Transport"	"
                      I Paid Rs. 400 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 400
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78208"
"863"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Stamps and Registration"	"
                      I Paid Rs. 4500 to Stamps and Registration in Bangalore.
                    "	"Registration of Property"	"Paid INR 4,500
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78207"
"864"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78206"
"865"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Police"	"
                      I Paid Rs. 400 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 400
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78205"
"866"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Police"	"
                      I Paid Rs. 12365 to Police in Aligarh.
                    "	"Police Verification for Passport"	"Paid INR 12,365
                        "	"October 12, 2015"	"58 views"	"Aligarh
                      , Uttar Pradesh"	"78204"
"867"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 500
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78203"
"868"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Registration of Flat or Apartment"	"Paid INR 500
                        "	"October 12, 2015"	"18 views"	"Bangalore
                      , Karnataka"	"78202"
"869"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78201"
"870"	"http://www.ipaidabribe.com/reports/paid?page=870"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 400
                        "	"October 12, 2015"	"24 views"	"Bangalore
                      , Karnataka"	"78200"
"871"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78199"
"872"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Transport"	"
                      I Paid Rs. 48000 to Transport in Ambikapur.
                    "	"Duplicate Registration Certificate"	"Paid INR 48,000
                        "	"October 12, 2015"	"33 views"	"Ambikapur
                      , Chhattisgarh"	"78198"
"873"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Passport"	"
                      I Paid Rs. 1200 to Passport in Hyderabad.
                    "	"Passport Delivery"	"Paid INR 1,200
                        "	"October 12, 2015"	"64 views"	"Hyderabad
                      , Telangana"	"78197"
"874"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78196"
"875"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Municipal Services"	"
                      I Paid Rs. 1230 to Municipal Services in Adari.
                    "	"Birth Certificate"	"Paid INR 1,230
                        "	"October 12, 2015"	"68 views"	"Adari
                      , Uttar Pradesh"	"78195"
"876"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78194"
"877"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Stamps and Registration"	"
                      I Paid Rs. 5000 to Stamps and Registration in Bangalore.
                    "	"Registration of Property"	"Paid INR 5,000
                        "	"October 12, 2015"	"29 views"	"Bangalore
                      , Karnataka"	"78193"
"878"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78192"
"879"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78191"
"880"	"http://www.ipaidabribe.com/reports/paid?page=880"	"Police"	"
                      I Paid Rs. 21000 to Police in Ameenapuram.
                    "	"Filing FIR"	"Paid INR 21,000
                        "	"October 12, 2015"	"28 views"	"Ameenapuram
                      , Telangana"	"78190"
"881"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Municipal Services"	"
                      I Paid Rs. 500 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"33 views"	"Bangalore
                      , Karnataka"	"78189"
"882"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Registration of Property"	"Paid INR 500
                        "	"October 12, 2015"	"27 views"	"Bangalore
                      , Karnataka"	"78188"
"883"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Police"	"
                      I Paid Rs. 500 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 500
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78187"
"884"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78186"
"885"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Stamps and Registration"	"
                      I Paid Rs. 4200 to Stamps and Registration in Aurangabad.
                    "	"Registration of Flat or Apartment"	"Paid INR 4,200
                        "	"October 12, 2015"	"65 views"	"Aurangabad
                      , Bihar"	"78185"
"886"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Registration of Vehicle"	"Paid INR 500
                        "	"October 12, 2015"	"0 views"	"Bangalore
                      , Karnataka"	"78184"
"887"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"51 views"	"Bangalore
                      , Karnataka"	"78183"
"888"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"0 views"	"Bangalore
                      , Karnataka"	"78182"
"889"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"0 views"	"Bangalore
                      , Karnataka"	"78181"
"890"	"http://www.ipaidabribe.com/reports/paid?page=890"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"27 views"	"Bangalore
                      , Karnataka"	"78180"
"891"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"37 views"	"Bangalore
                      , Karnataka"	"78179"
"892"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Transport"	"
                      I Paid Rs. 17000 to Transport in Amguri.
                    "	"Duplicate Registration Certificate"	"Paid INR 17,000
                        "	"October 12, 2015"	"42 views"	"Amguri
                      , Assam"	"78177"
"893"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Police"	"
                      I Paid Rs. 500 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 500
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78178"
"894"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Transport"	"
                      I Paid Rs. 200 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 200
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78176"
"895"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78175"
"896"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Transport"	"
                      I Paid Rs. 10000 to Transport in Bangalore.
                    "	"Registration of Vehicle"	"Paid INR 10,000
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78174"
"897"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 500
                        "	"October 12, 2015"	"25 views"	"Bangalore
                      , Karnataka"	"78173"
"898"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Police"	"
                      I Paid Rs. 400 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 400
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78172"
"899"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Municipal Services"	"
                      I Paid Rs. 4100 to Municipal Services in Abhayapuri.
                    "	"Birth Certificate"	"Paid INR 4,100
                        "	"October 12, 2015"	"70 views"	"Abhayapuri
                      , Assam"	"78171"
"900"	"http://www.ipaidabribe.com/reports/paid?page=900"	"Municipal Services"	"
                      I Paid Rs. 400 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 400
                        "	"October 12, 2015"	"25 views"	"Bangalore
                      , Karnataka"	"78170"
"901"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Police"	"
                      I Paid Rs. 1800 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 1,800
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78169"
"902"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78168"
"903"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78167"
"904"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Transport"	"
                      I Paid Rs. 1500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 1,500
                        "	"October 12, 2015"	"25 views"	"Bangalore
                      , Karnataka"	"78165"
"905"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78164"
"906"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Transport"	"
                      I Paid Rs. 400 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 400
                        "	"October 12, 2015"	"24 views"	"Bangalore
                      , Karnataka"	"78163"
"907"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Transport"	"
                      I Paid Rs. 400 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 400
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78162"
"908"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78161"
"909"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78160"
"910"	"http://www.ipaidabribe.com/reports/paid?page=910"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 400
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78159"
"911"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Police"	"
                      I Paid Rs. 200 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 200
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78158"
"912"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 500
                        "	"October 12, 2015"	"27 views"	"Bangalore
                      , Karnataka"	"78157"
"913"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Police"	"
                      I Paid Rs. 2000 to Police in Hyderabad.
                    "	"Police Verification for Passport"	"Paid INR 2,000
                        "	"October 12, 2015"	"58 views"	"Hyderabad
                      , Telangana"	"78156"
"914"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"24 views"	"Bangalore
                      , Karnataka"	"78155"
"915"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Municipal Services"	"
                      I Paid Rs. 20000 to Municipal Services in Greater Noida.
                    "	"Birth Certificate"	"Paid INR 20,000
                        "	"October 12, 2015"	"59 views"	"Greater Noida
                      , Uttar Pradesh"	"78154"
"916"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Stamps and Registration"	"
                      I Paid Rs. 2300 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 2,300
                        "	"October 12, 2015"	"18 views"	"Bangalore
                      , Karnataka"	"78153"
"917"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"0 views"	"Bangalore
                      , Karnataka"	"78152"
"918"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Municipal Services"	"
                      I Paid Rs. 500 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"0 views"	"Bangalore
                      , Karnataka"	"78151"
"919"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 2,000
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78150"
"920"	"http://www.ipaidabribe.com/reports/paid?page=920"	"Police"	"
                      I Paid Rs. 700 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 700
                        "	"October 12, 2015"	"24 views"	"Bangalore
                      , Karnataka"	"78149"
"921"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Municipal Services"	"
                      I Paid Rs. 900 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 900
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78148"
"922"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Stamps and Registration"	"
                      I Paid Rs. 500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78146"
"923"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 400
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78147"
"924"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Transport"	"
                      I Paid Rs. 300 to Transport in New Delhi.
                    "	"New Domestic Driving License"	"Paid INR 300
                        "	"October 12, 2015"	"47 views"	"New Delhi
                      , Delhi"	"78144"
"925"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Police"	"
                      I Paid Rs. 500 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78145"
"926"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"16 views"	"Bangalore
                      , Karnataka"	"78143"
"927"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Transport"	"
                      I Paid Rs. 1300 to Transport in Bangalore.
                    "	"New Domestic Driving License"	"Paid INR 1,300
                        "	"October 12, 2015"	"17 views"	"Bangalore
                      , Karnataka"	"78142"
"928"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Transport"	"
                      I Paid Rs. 50 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 50
                        "	"October 12, 2015"	"18 views"	"Bangalore
                      , Karnataka"	"78141"
"929"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Municipal Services"	"
                      I Paid Rs. 400 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 400
                        "	"October 12, 2015"	"17 views"	"Bangalore
                      , Karnataka"	"78140"
"930"	"http://www.ipaidabribe.com/reports/paid?page=930"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 600
                        "	"October 12, 2015"	"18 views"	"Bangalore
                      , Karnataka"	"78139"
"931"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Municipal Services"	"
                      I Paid Rs. 700 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 700
                        "	"October 12, 2015"	"17 views"	"Bangalore
                      , Karnataka"	"78138"
"932"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 2,500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78137"
"933"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Stamps and Registration"	"
                      I Paid Rs. 5000 to Stamps and Registration in Udaipur.
                    "	"Marriage Certificate"	"Paid INR 5,000
                        "	"October 12, 2015"	"63 views"	"Udaipur
                      , Rajasthan"	"78136"
"934"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 700 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 700
                        "	"October 12, 2015"	"25 views"	"Bangalore
                      , Karnataka"	"78135"
"935"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Stamps and Registration"	"
                      I Paid Rs. 2000 to Stamps and Registration in Duliajan Oil Town.
                    "	"Marriage Certificate"	"Paid INR 2,000
                        "	"October 12, 2015"	"22 views"	"Duliajan Oil Town
                      , Assam"	"78134"
"936"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"16 views"	"Bangalore
                      , Karnataka"	"78133"
"937"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Police"	"
                      I Paid Rs. 1000 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 1,000
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78131"
"938"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Police"	"
                      I Paid Rs. 2500 to Police in Hyderabad.
                    "	"Police Verification for Passport"	"Paid INR 2,500
                        "	"October 12, 2015"	"58 views"	"Hyderabad
                      , Telangana"	"78130"
"939"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 900 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 900
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78129"
"940"	"http://www.ipaidabribe.com/reports/paid?page=940"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 250 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 250
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78128"
"941"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 600
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78127"
"942"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 500
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78126"
"943"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78125"
"944"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 20000 to Food, Civil Supplies and Consumer Affairs in Tirwaganj.
                    "	"Issue of Ration Card"	"Paid INR 20,000
                        "	"October 12, 2015"	"20 views"	"Tirwaganj
                      , Uttar Pradesh"	"78124"
"945"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Transport"	"
                      I Paid Rs. 800 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 800
                        "	"October 12, 2015"	"21 views"	"Bangalore
                      , Karnataka"	"78123"
"946"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Passport"	"
                      I Paid Rs. 2000 to Passport in Hyderabad.
                    "	"Police Verification for Passport"	"Paid INR 2,000
                        "	"October 12, 2015"	"60 views"	"Hyderabad
                      , Telangana"	"78122"
"947"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Police"	"
                      I Paid Rs. 900 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 900
                        "	"October 12, 2015"	"19 views"	"Bangalore
                      , Karnataka"	"78121"
"948"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Stamps and Registration"	"
                      I Paid Rs. 2500 to Stamps and Registration in Bangalore.
                    "	"Marriage Certificate"	"Paid INR 2,500
                        "	"October 12, 2015"	"22 views"	"Bangalore
                      , Karnataka"	"78120"
"949"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Transport"	"
                      I Paid Rs. 500 to Transport in Abohar.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"78 views"	"Abohar
                      , Punjab"	"78119"
"950"	"http://www.ipaidabribe.com/reports/paid?page=950"	"Police"	"
                      I Paid Rs. 600 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 600
                        "	"October 12, 2015"	"14 views"	"Bangalore
                      , Karnataka"	"78118"
"951"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Tirupati.
                    "	"Issue of Ration Card"	"Paid INR 2,000
                        "	"October 12, 2015"	"34 views"	"Tirupati
                      , Andhra Pradesh"	"78116"
"952"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Transport"	"
                      I Paid Rs. 500 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"20 views"	"Bangalore
                      , Karnataka"	"78117"
"953"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Adari.
                    "	"Issue of Ration Card"	"Paid INR 600
                        "	"October 12, 2015"	"52 views"	"Adari
                      , Uttar Pradesh"	"78115"
"954"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Police"	"
                      I Paid Rs. 467 to Police in Abohar.
                    "	"Filing FIR"	"Paid INR 467
                        "	"October 12, 2015"	"78 views"	"Abohar
                      , Punjab"	"78114"
"955"	"http://www.ipaidabribe.com/reports/paid?page=960"	"Stamps and Registration"	"
                      I Paid Rs. 8500 to Stamps and Registration in Amreli.
                    "	"Registration of Property"	"Paid INR 8,500
                        "	"October 12, 2015"	"23 views"	"Amreli
                      , Gujarat"	"78112"
